lat,long,sdmp,mtwm,sdmt,nmtaf,ndvi,mtcm,mp,mpcm,mph2om,mpwm,htwm,mpdm,ltcm,mt,atr
34.875,-77.875,1.090839982,26.5,7.457210064,12,0.716000021,6,3.658329964,3.400000095,5.900000095,5.900000095,31.79999924,2.400000095,0.200000003,16.69169998,31.60000038
34.625,-91.625,0.635978997,27.70000076,8.690569878,11,0.535000026,3.599999905,3.491669893,2.799999952,4.300000191,3,33.70000076,2.700000048,-2,16.43330002,35.70000076
35.125,-78.125,0.744831026,26.39999962,7.853139877,11,0.644999981,4.699999809,3.424999952,3.299999952,5,5,32.09999847,2.400000095,-1.200000048,16.04999924,33.29999924
31.375,-86.625,0.906374991,27.29999924,6.791880131,12,0.70599997,8.899999619,4.316669941,4.300000191,5.5,5.5,33.09999847,2.5,2.799999952,18.86669922,30.29999924
31.625,-84.125,0.893876016,27,7.04406023,12,0.620999992,7.800000191,3.541670084,4.400000095,4.5,4.5,33.29999924,1.600000024,0.899999976,18.13330078,32.40000153
34.375,-96.875,0.942394018,28.39999962,8.800120354,9,0.63499999,4,2.691669941,1.299999952,4.5,2,35,1.299999952,-2.5,16.82500076,37.5
36.125,-84.875,0.480215013,23.89999962,8.350520134,9,0.77700001,1,3.783329964,3.700000048,4.5,4.300000191,30.10000038,2.700000048,-4.5,13.07499981,34.59999847
31.625,-94.625,0.504750013,28,7.468220234,12,0.702000022,7.400000095,3.224999905,3,4.099999905,2.599999905,34.20000076,2.099999905,1.399999976,18.41670036,32.79999924
31.125,-93.875,0.520708025,27.89999962,7.135000229,12,0.702000022,8.300000191,3.625,3.5,4.599999905,3.5,33.59999847,2.799999952,2.599999905,18.85000038,31
34.375,-97.125,0.873688996,28.70000076,8.866220474,10,0.605000019,4.199999809,2.416670084,1.200000048,4,1.700000048,35.40000153,1.200000048,-2.400000095,17.00830078,37.79999924
35.625,-78.875,0.420947999,25.60000038,7.945509911,9,0.680999994,3.799999952,3.058330059,3,3.700000048,3.700000048,31.29999924,2.400000095,-2,15.17500019,33.29999924
28.625,-81.375,1.739969969,27.79999924,4.938779831,12,0.495999992,14.69999981,3.525000095,2.099999905,6.099999905,6.099999905,33.09999847,1.799999952,8.600000381,21.9666996,24.5
36.875,-81.375,0.351619989,20.60000038,7.929399967,7,0.765999973,-1.200000048,3.099999905,2.599999905,3.700000048,3.700000048,26.79999924,2.599999905,-7.099999905,10.19169998,33.90000153
33.875,-84.375,0.638831973,26.10000038,7.658309937,11,0.620000005,5.199999809,3.541670084,4.099999905,4.699999809,4,31.5,2.599999905,-0.200000003,16.36669922,31.70000076
34.375,-84.875,0.694730997,25.10000038,7.746960163,9,0.731999993,3.900000095,3.841670036,4.300000191,5.199999809,4.099999905,30.79999924,2.599999905,-1.899999976,15.25,32.70000076
27.625,-81.875,1.87105,27.70000076,4.491630077,12,0.587000012,15.89999962,3.341670036,1.799999952,6.199999809,5.599999905,33,1.600000024,9.5,22.375,23.5
35.375,-86.625,0.656898022,25.20000076,8.361650467,9,0.745999992,2.200000048,3.833329916,3.799999952,5,4.099999905,31.39999962,2.700000048,-3.700000048,14.35830021,35.09999847
30.125,-96.375,0.747672975,29.29999924,6.961130142,12,0.569999993,10.19999981,2.891669989,2.5,4.199999809,2.099999905,35.90000153,1.799999952,4.5,20.54999924,31.39999962
28.875,-81.375,1.739969969,27.79999924,4.938779831,12,0.591000021,14.69999981,3.525000095,2.099999905,6.099999905,6.099999905,33.09999847,1.799999952,8.600000381,21.9666996,24.5
34.625,-94.125,0.802788973,26.39999962,8.467419624,9,0.745000005,3,3.508330107,2,5,3.5,32.79999924,2,-3.400000095,15.39169979,36.20000076
27.875,-81.375,1.831459999,27.79999924,4.406429768,12,0.541000009,16.20000076,3.383330107,1.700000048,6.099999905,5.5,32.90000153,1.5,9.899999619,22.57500076,23
35.125,-77.625,0.809975982,26.10000038,7.703299999,11,0.680000007,4.900000095,3.483330011,3.400000095,5,5,32,2.400000095,-1.100000024,15.89169979,33.09999847
35.625,-92.625,0.611754,26.10000038,8.543239594,9,0.773999989,2.400000095,3.216670036,2.099999905,4.199999809,2.700000048,32.70000076,2.099999905,-3.700000048,14.91670036,36.40000153
31.875,-92.125,0.710259974,27.70000076,7.260029793,12,0.721000016,7.900000095,3.991669893,4.300000191,5.400000095,3.400000095,33.5,3.099999905,2.200000048,18.55830002,31.29999924
37.125,-77.375,0.36045,25.5,8.358240128,9,0.703000009,2.5,3.041670084,3,3.700000048,3.700000048,31.39999962,2.599999905,-3.299999952,14.47500038,34.70000076
33.125,-94.875,0.616626024,27.79999924,8.10781002,11,0.68900001,5.5,3.275000095,2.5,4.400000095,2.599999905,34.09999847,2.099999905,-0.699999988,17.32500076,34.79999924
33.625,-88.625,0.800378978,26.79999924,7.906589985,11,0.666000009,5,3.833329916,4.199999809,5,3.599999905,32.70000076,2.5,-0.800000012,16.7833004,33.5
34.125,-78.375,1.160300016,26.70000076,7.361370087,12,0.703000009,6.599999905,3.691669941,3.400000095,5.900000095,5.900000095,31.79999924,2.299999952,0.5,17.06669998,31.29999924
36.875,-77.125,0.445856005,25.5,8.21102047,9,0.676999986,3.099999905,3.133330107,3.099999905,3.900000095,3.799999952,31.39999962,2.599999905,-3,14.69169998,34.40000153
30.875,-93.375,0.499318004,27.79999924,6.868169785,12,0.680999994,9.100000381,3.875,3.900000095,4.900000095,4,33.20000076,3.099999905,3.700000048,19.25830078,29.5
35.875,-81.625,0.35887,23.89999962,7.660699844,9,0.727999985,3,3.616669893,3.099999905,4.099999905,3.700000048,30.29999924,3.099999905,-3.400000095,13.9083004,33.70000076
33.625,-96.125,0.887283981,28.29999924,8.668069839,10,0.596000016,4.400000095,2.900000095,1.600000024,4.699999809,2.200000048,34.79999924,1.600000024,-2,17.00830078,36.79999924
35.125,-92.875,0.648774981,27.39999962,8.498749733,9,0.654999971,3.799999952,3.25,2.200000048,4.300000191,2.599999905,34,2.200000048,-2.299999952,16.38330078,36.29999924
31.875,-84.125,0.893876016,27,7.04406023,12,0.617999971,7.800000191,3.541670084,4.400000095,4.5,4.5,33.29999924,1.600000024,0.899999976,18.13330078,32.40000153
31.625,-90.875,0.883647978,27.20000076,7.101920128,12,0.753000021,7.800000191,3.958329916,4.400000095,5.300000191,3.599999905,33,2.700000048,1.799999952,18.35000038,31.20000076
30.875,-89.125,0.783300996,27.5,6.725870132,12,0.69599998,9.199999809,4.308330059,4.400000095,5.300000191,5.099999905,32.90000153,2.5,3.400000095,19.14999962,29.5
34.625,-87.625,0.727542996,25.79999924,8.242839813,9,0.686999977,3,3.825000048,4,5.199999809,3.700000048,32.09999847,2.599999905,-3,15.10830021,35.09999847
35.125,-82.125,0.389541,24.10000038,7.590519905,9,0.663999975,3.200000048,3.741669893,3.200000048,4.5,3.799999952,30.10000038,3.200000048,-2.799999952,14.11670017,32.90000153
34.375,-81.125,0.561046004,26.70000076,7.667089939,11,0.736999989,5.599999905,3.275000095,3.700000048,4,3.799999952,32.79999924,2.400000095,-0.699999988,16.66670036,33.5
34.875,-80.125,0.579707026,25.89999962,7.715099812,9,0.700999975,4.800000191,3.316669941,3.5,4.300000191,4.300000191,32,2.5,-1.5,15.75,33.5
32.375,-84.375,0.803919971,27,7.138179779,12,0.699999988,7.5,3.441669941,4.199999809,4.400000095,4.099999905,33.20000076,1.799999952,0.800000012,17.99169922,32.40000153
34.375,-93.625,0.62975502,26.89999962,8.162480354,11,0.753000021,4.400000095,3.625,2.5,4.599999905,3.5,33.29999924,2.5,-1.700000048,16.36669922,35
35.875,-92.875,0.611754,26.10000038,8.543239594,9,0.795000017,2.400000095,3.216670036,2.099999905,4.199999809,2.700000048,32.70000076,2.099999905,-3.700000048,14.91670036,36.40000153
32.375,-85.625,0.843648016,26.89999962,7.32035017,12,0.736999989,6.900000095,3.791670084,4,5.199999809,4.5,32.90000153,2.099999905,0.800000012,17.625,32.09999847
34.125,-85.625,0.784895003,24.89999962,7.663290024,9,0.639999986,3.799999952,4.083330154,4.699999809,5.5,4.199999809,30.89999962,2.599999905,-2.200000048,15.06669998,33.09999847
35.875,-86.375,0.539359987,25.20000076,8.364109993,9,0.665000021,2.099999905,3.700000048,3.5,4.599999905,3.900000095,31.5,2.799999952,-3.799999952,14.375,35.29999924
30.625,-93.125,0.499318004,27.79999924,6.868169785,12,0.685000002,9.100000381,3.875,3.900000095,4.900000095,4,33.20000076,3.099999905,3.700000048,19.25830078,29.5
32.125,-92.125,0.716050029,27.70000076,7.518760204,12,0.693000019,7,3.799999952,4.099999905,4.900000095,3.299999952,33.59999847,2.700000048,1.100000024,18.04170036,32.5
32.625,-94.625,0.572804987,27.89999962,7.928520203,11,0.722000003,6.099999905,3.191669941,2.700000048,4.099999905,2.400000095,34.20000076,2,-0.100000001,17.68330002,34.29999924
30.375,-85.875,1.116410017,27.5,6.279310226,12,0.644999981,10.5,4.150000095,4,6.199999809,6.199999809,32.79999924,2.900000095,4.599999905,19.66670036,28.20000076
32.875,-81.375,0.977434993,27.29999924,6.917150021,12,0.694999993,8.399999619,3.341670036,3.099999905,5.099999905,4.400000095,33.20000076,1.899999976,2,18.41670036,31.20000076
29.375,-81.625,1.596850038,27.60000038,5.260109901,12,0.523999989,13.69999981,3.558330059,2.5,6.099999905,6.099999905,33.09999847,2,7.5,21.2833004,25.60000038
37.125,-80.625,0.339675009,21.60000038,8.250340462,7,0.728999972,-1.100000024,2.858330011,2.400000095,3.5,3.5,27.89999962,2.400000095,-6.900000095,10.80830002,34.79999924
33.625,-89.125,0.822229028,26.60000038,8.076769829,11,0.734000027,4.300000191,3.883330107,4.199999809,5,3.799999952,32.5,2.5,-1.700000048,16.38330078,34.20000076
31.625,-85.375,0.857541978,27.20000076,7.097990036,12,0.694000006,7.900000095,3.791670084,4.400000095,5,4.599999905,33.29999924,2,1.600000024,18.2833004,31.70000076
35.125,-81.875,0.350216001,25.70000076,7.771679878,10,0.676999986,4.400000095,3.508330107,3.200000048,4.199999809,3.599999905,31.70000076,3,-1.600000024,15.54170036,33.29999924
35.625,-76.375,0.601701975,25.79999924,7.501920223,12,0.638999999,5.599999905,3.525000095,3.599999905,4.599999905,4.5,30.29999924,2.799999952,0.600000024,16.0333004,29.70000076
37.375,-76.375,0.344105989,25.10000038,8.072680473,9,0.442000002,2.900000095,3.325000048,3.400000095,3.900000095,3.900000095,30.39999962,2.700000048,-2.5,14.35830021,32.90000153
33.875,-84.875,0.690190971,25.5,7.53346014,11,0.726000011,4.800000191,3.700000048,4.199999809,5,4,31.29999924,2.599999905,-1,15.92500019,32.29999924
25.625,-80.875,2.559060097,28.39999962,3.403300047,12,0.404000014,19.29999924,3.816669941,1.399999976,8.300000191,6.599999905,32.20000076,1.200000048,14.80000019,24.33329964,17.39999962
34.875,-87.625,0.727542996,25.79999924,8.242839813,9,0.648999989,3,3.825000048,4,5.199999809,3.700000048,32.09999847,2.599999905,-3,15.10830021,35.09999847
29.625,-90.375,0.892221987,27.79999924,6.177740097,12,0.546999991,11.19999981,4.283329964,4.099999905,5.5,5.5,32.5,2.5,6.099999905,20.39170074,26.39999962
37.375,-78.625,0.296954006,25,8.423359871,9,0.769999981,1.899999976,2.849999905,2.5,3.400000095,3.400000095,30.89999962,2.5,-3.700000048,13.92500019,34.59999847
34.625,-93.875,0.656610012,26.70000076,8.363180161,9,0.754000008,3.599999905,3.474999905,2.200000048,4.699999809,3.299999952,33.20000076,2.200000048,-2.5,15.85000038,35.70000076
33.625,-94.625,0.687991977,27.79999924,8.291540146,11,0.651000023,4.900000095,3.333329916,2.299999952,4.599999905,2.799999952,34.09999847,2.099999905,-1.399999976,17.0333004,35.5
32.625,-81.125,0.977434993,27.29999924,6.917150021,12,0.683000028,8.399999619,3.341670036,3.099999905,5.099999905,4.400000095,33.20000076,1.899999976,2,18.41670036,31.20000076
34.875,-80.625,0.473141998,26,7.708570004,10,0.66900003,4.699999809,3.275000095,3.5,3.900000095,3.900000095,31.79999924,2.5,-1.299999952,15.875,33.09999847
35.375,-78.625,0.645907998,26.20000076,7.925159931,9,0.561999977,4.300000191,3.258330107,3.099999905,4.5,4.5,32,2.5,-1.799999952,15.70829964,33.79999924
30.125,-81.625,1.479560018,27.5,5.802659988,12,0.561999977,11.80000019,3.599999905,2.700000048,6.199999809,4.900000095,33,2,5.5,20.29999924,27.5
32.625,-95.375,0.651048005,27.89999962,8.033280373,11,0.712000012,5.800000191,3.075000048,2.400000095,4.300000191,2.200000048,34.29999924,1.899999976,-0.5,17.54999924,34.79999924
33.625,-92.625,0.549103975,27.89999962,8.092570305,11,0.726000011,5.5,3.616669893,3.200000048,4.300000191,3.200000048,34,2.700000048,-0.400000006,17.4666996,34.40000153
33.125,-95.125,0.690630019,28,8.274330139,11,0.634000003,5.300000191,3.133330107,2.200000048,4.5,2.400000095,34.40000153,2,-1,17.3416996,35.40000153
34.125,-82.375,0.466775,26,7.742949963,10,0.760999978,4.900000095,3.283329964,3.900000095,4.199999809,3.5,32.40000153,2.700000048,-1.399999976,15.86670017,33.79999924
33.375,-91.625,0.776939988,27.79999924,7.999770164,11,0.660000026,5.699999809,3.700000048,3.599999905,4.599999905,3.099999905,33.70000076,2.5,-0.100000001,17.5,33.79999924
34.375,-87.375,0.744017005,26.10000038,7.968850136,11,0.782999992,4.099999905,3.908329964,4.199999809,5.199999809,3.900000095,31.89999962,2.700000048,-1.5,15.80830002,33.40000153
29.875,-82.375,1.568920016,27.29999924,5.600699902,12,0.638000011,12.30000019,3.716670036,2.900000095,6.199999809,5.800000191,33,1.799999952,6,20.5333004,27
37.375,-78.375,0.308835,25.29999924,8.492239952,9,0.759000003,2,2.941669941,2.799999952,3.5,3.5,31.29999924,2.5,-3.799999952,14.10000038,35.09999847
32.625,-94.375,0.51779002,28,7.814260006,12,0.728999972,6.400000095,3.258330107,3,3.900000095,2.599999905,34.09999847,2.099999905,0.400000006,17.85829926,33.70000076
30.375,-83.125,1.164729953,27.39999962,5.960239887,12,0.629000008,11.39999962,3.825000048,3.799999952,5.699999809,5.699999809,33.20000076,1.799999952,5.099999905,20.19169998,28.10000038
32.875,-86.125,0.828059018,26.5,7.405960083,12,0.75999999,6.199999809,3.875,4.199999809,5.400000095,4.300000191,32.5,2.400000095,0.200000003,17.04999924,32.29999924
35.375,-84.875,0.557319999,25.20000076,8.165100098,9,0.720000029,2.799999952,3.816669941,4,4.800000191,4.199999809,31.10000038,2.799999952,-2.599999905,14.68330002,33.70000076
34.875,-79.625,0.688872993,26.20000076,7.807569981,9,0.626999974,4.800000191,3.299999952,3.299999952,4.599999905,4.599999905,32.40000153,2.5,-1.600000024,15.89999962,34
31.125,-88.375,0.802080989,27.5,6.832139969,12,0.700999975,8.800000191,4.316669941,4.099999905,5.400000095,5.400000095,33.29999924,2.5,2.599999905,18.89999962,30.70000076
29.875,-94.375,0.826089978,28.29999924,6.433450222,12,0.588999987,10.80000019,3.733330011,3.5,5.300000191,4.099999905,32.70000076,2.5,6.199999809,20.375,26.5
28.375,-81.875,1.823809981,27.79999924,4.785860062,12,0.637000024,15.19999981,3.408329964,2.099999905,6.199999809,6.199999809,33.09999847,1.600000024,8.800000191,22.20829964,24.29999924
36.125,-80.875,0.313340008,24.5,8.016630173,9,0.713999987,2.599999905,3.099999905,2.599999905,3.599999905,3.599999905,30.89999962,2.599999905,-3.5,14.04170036,34.40000153
33.875,-85.625,0.767670989,25.20000076,7.421030045,11,0.782000005,4.800000191,3.974999905,4.599999905,5.5,4.099999905,31.5,2.599999905,-1.399999976,15.74170017,32.90000153
34.625,-95.375,0.897809029,27.29999924,8.778019905,9,0.685000002,2.900000095,3.133330107,1.600000024,5,2.700000048,33.79999924,1.600000024,-3.599999905,15.80830002,37.40000153
38.375,-76.625,0.274138004,25.5,8.706259727,9,0.653999984,1.5,2.966670036,2.799999952,3.400000095,3.400000095,31.10000038,2.599999905,-3.700000048,13.9083004,34.79999924
35.375,-92.875,0.648774981,27.39999962,8.498749733,9,0.714999974,3.799999952,3.25,2.200000048,4.300000191,2.599999905,34,2.200000048,-2.299999952,16.38330078,36.29999924
26.625,-81.125,2.369309902,28.10000038,3.936389923,12,0.578000009,17.70000076,3.549999952,1.5,7.300000191,6.5,32.70000076,1.399999976,11.89999962,23.43330002,20.79999924
34.375,-85.125,0.756587029,24.89999962,7.732830048,9,0.723999977,3.599999905,3.883330107,4.400000095,5.400000095,4,30.70000076,2.5,-2.700000048,15.07499981,33.40000153
38.125,-76.875,0.274138004,25.5,8.706259727,9,0.601000011,1.5,2.966670036,2.799999952,3.400000095,3.400000095,31.10000038,2.599999905,-3.700000048,13.9083004,34.79999924
34.875,-84.125,0.587947011,23.70000076,7.67468977,9,0.816999972,2.599999905,4.375,4.699999809,5.5,4.699999809,29.70000076,3.299999952,-3,13.64999962,32.70000076
34.875,-95.375,0.897809029,27.29999924,8.778019905,9,0.746999979,2.900000095,3.133330107,1.600000024,5,2.700000048,33.79999924,1.600000024,-3.599999905,15.80830002,37.40000153
32.625,-85.625,0.825125992,26.29999924,7.364820004,11,0.727999985,6.099999905,3.808330059,4.199999809,5.199999809,4.5,32.5,2.299999952,-0.200000003,16.86669922,32.70000076
30.125,-84.625,1.167070031,27.39999962,6.378439903,12,0.717000008,10.5,4.125,3.900000095,6.400000095,6.400000095,32.59999847,2.5,4.400000095,19.64999962,28.20000076
31.625,-85.125,0.857541978,27.20000076,7.097990036,12,0.648000002,7.900000095,3.791670084,4.400000095,5,4.599999905,33.29999924,2,1.600000024,18.2833004,31.70000076
35.625,-81.125,0.333371013,25,7.86097002,9,0.685000002,3.5,3.275000095,2.900000095,3.700000048,3.599999905,31.20000076,2.799999952,-2.700000048,14.77499962,33.90000153
34.125,-81.625,0.492597014,26.70000076,7.623869896,11,0.726000011,5.800000191,3.308330059,3.799999952,4.099999905,3.5,33.09999847,2.599999905,-0.5,16.7166996,33.59999847
34.875,-87.375,0.702539027,26,8.251850128,9,0.629000008,3.200000048,3.858330011,4,5.099999905,3.900000095,32.09999847,2.700000048,-2.599999905,15.27499962,34.70000076
37.875,-75.625,0.398862004,25,8.183030128,9,0.469999999,2.400000095,3.049999952,3,4,3.5,30.60000038,2.599999905,-2.799999952,14.02499962,33.40000153
32.375,-81.875,0.852225006,27.20000076,6.807750225,12,0.582000017,8.600000381,3.241669893,3.200000048,4.599999905,4.599999905,33.29999924,2,2.099999905,18.5,31.20000076
36.625,-78.875,0.257463992,25.10000038,8.326450348,9,0.726999998,2.200000048,2.941669941,2.700000048,3.400000095,3.400000095,31.20000076,2.599999905,-3.799999952,14.06669998,35
36.125,-85.375,0.510717988,24.39999962,8.409029961,9,0.790000021,1.299999952,3.791670084,3.700000048,4.5,4.199999809,30.70000076,2.700000048,-4.300000191,13.54170036,35
34.375,-89.375,0.838966012,26.5,8.276080132,9,0.758000016,3.599999905,3.875,4,5,3.5,32.5,2.400000095,-2.400000095,15.94169998,34.90000153
35.125,-79.125,0.580165029,25.79999924,7.925159931,9,0.575999975,3.900000095,3.224999905,3.099999905,4.199999809,4.199999809,31.79999924,2.5,-2.299999952,15.30830002,34.09999847
31.625,-96.125,0.719847977,28.79999924,7.80907011,12,0.658999979,7.199999809,2.799999952,2.099999905,4.199999809,1.799999952,35.79999924,1.700000048,1,18.68330002,34.79999924
32.625,-91.875,0.826822996,27.79999924,7.737760067,12,0.610000014,6.5,3.799999952,4,4.800000191,3,33.70000076,2.599999905,0.600000024,17.875,33.09999847
30.125,-96.125,0.747672975,29.29999924,6.961130142,12,0.57099998,10.19999981,2.891669989,2.5,4.199999809,2.099999905,35.90000153,1.799999952,4.5,20.54999924,31.39999962
32.875,-83.375,0.658452988,27,7.331850052,12,0.717999995,7,3.108330011,3.799999952,4.099999905,3.599999905,33.40000153,1.899999976,0.400000006,17.58329964,33
34.375,-94.875,0.788938999,27,8.419710159,9,0.731000006,3.799999952,3.433330059,2.099999905,5,3.200000048,33.40000153,2.099999905,-2.599999905,16.06669998,36
33.875,-96.625,0.918621004,28.60000038,8.691459656,11,0.545000017,4.599999905,2.724999905,1.5,4.400000095,1.899999976,35.20000076,1.5,-1.799999952,17.2833004,37
33.375,-93.875,0.439007014,27.89999962,7.921830177,12,0.666000009,6.099999905,3.400000095,3,4.099999905,3.099999905,34,2.5,0.200000003,17.70829964,33.79999924
32.875,-86.875,0.868079007,26.70000076,7.549849987,12,0.744000018,6,3.858330011,4.400000095,5.400000095,4,32.59999847,2.5,0.100000001,17.07500076,32.5
